***************NEW GAME 2023-10-22 21:21:45***************
->
->
->
->
->
->
^
->
->
->
->
->
->
->
->
->
->
(225, 280),<-
<-
<-
^
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
(95, 168),->
->
->
->
->
^
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
(181, 182),<-
<-
<-
^
<-
<-
<-
<-
<-
(180, 221),^
(103, 192),^
->
->
->
->
->
->
->
->
->
->
->
<-
<-
<-
<-
<-
^
<-
<-
<-
<-
<-
<-
<-
<-
<-
(189, 164),^
->
(143, 221),->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
^
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
(143, 354),^
(189, 297),^
->
->
->
->
->
->
->
->
->
(236, 167),^
(277, 191),<-
<-
<-
<-
<-
^
<-
<-
<-
<-
<-
(220, 200),->
->
->
^
->
->
->
->
->
->
->
(316, 168),<-
^
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
(176, 239),^
->
->
->
->
->
->
->
->
(161, 168),->
->
->
^
(272, 223),<-
<-
<-
<-
^
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
->
->
(213, 177),->
->
^
->
->
->
->
->
->
->
->
->
->
->
->
(277, 164),<-
^
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
->
->
->
->
->
->
->
->
->
->
->
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
^
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
(291, 148),^
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
(250, 229),^
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
(100, 194),->
->
->
->
->
^
->
->
->
->
->
->
->
->
->
->
->
->
->
(178, 160),<-
<-
<-
^
<-
<-
<-
<-
<-
(197, 202),->
->
->
->
->
->
^
<-
<-
<-
<-
(155, 220),<-
<-
<-
->
->
->
^
->
->
->
->
->
->
->
->
->
->
->
->
->
->
(281, 207),<-
^
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
->
->
->
->
->
->
->
->
->
->
->
^
->
->
->
->
->
->
->
->
->
->
^
***************NEW GAME 2023-10-23 10:27:32***************
->
->
->
->
->
->
->
->
^
->
->
->
->
->
->
->
->
->
->
(180, 280),<-
^
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
(95, 190),^
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
(171, 153),->
->
^
<-
<-
<-
<-
<-
<-
<-
<-
<-
->
->
^
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
(319, 362),^
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
->
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
<-
